gene,pval_given_therapy,pval_response
NISCH,0.0944834182677887,0.0757649661005246
FUZ,0.938010374189693,0.634966018605658
IDS,0.183067168024322,0.331719136783715
ZNF200,0.888980230306743,0.832708333393762
CD4,0.137191287666771,0.176990999485484
LRRC23,0.251060128820675,0.430631288017677
HFE,0.246856871660213,0.119779630398745
SCMH1,0.552594900666811,0.233146239539148
FYN,0.0988639726179911,0.227081623666953
HIVEP2,0.869149630503365,0.581429743978126
TCEB3,0.653939310418971,0.728155260667119
LYPLA2,0.00240774823428943,0.00316991158512083
CLCN6,0.342440288607533,0.375397326906742
MRC2,0.475194959263703,0.524443070972568
NME2,0.0301445730233777,0.0901390101810144
BTBD7,0.885542056599666,0.594334774300859
APBA3,0.0151726545461602,0.145911539962966
MKS1,0.600230913271012,0.657939740988166
ABHD5,0.52668578920976,0.777598390409778
AKAP8L,0.485363501604787,0.79003642721996
MBTD1,0.224864186910138,0.044978086027005
UTP18,0.0125029692974961,0.0607218840547871
RNF216,0.00550389576822537,0.00277561717718325
TTC19,0.00680042940634505,0.00327471733547483
PTBP1,0.00738067258302418,0.0270040031156008
LARS2,0.671809706672029,0.900413055820765
PIK3C2A,0.523800134496428,0.169610179422111
PLAUR,0.565622244493261,0.716542154150208
ANLN,1.93176955659572e-05,0.000231444858024855
WIZ,0.249565820176053,0.364418216186239
RABGAP1,0.521436964474088,0.53498985575127
QPCTL,0.553321788282918,0.740320921101657
PPP5C,0.0399588385424113,0.035150331996383
CEP68,0.446200215419832,0.379773880613645
MAP4K3,0.883751450003076,0.927290072205194
ZBTB32,0.000372127661535658,0.000760887414481189
TYROBP,0.694046014384929,0.822882899523668
TMEM159,0.699504998025314,0.524940864309237
BRCA1,0.0094063470330132,0.0236658610204742
ERCC1,0.00303751413362634,0.0107085264115387
MBTPS2,0.629158107587048,0.69001765401362
PRICKLE3,0.969651669869669,0.791792392010789
EXTL3,0.76281942732772,0.929955090026174
ELOVL5,0.0455818527939728,0.0263796772045772
ALOX5,0.454946122408865,0.247514919994917
KDM5D,0.640778953772387,0.581249226829028
CALCOCO1,0.1391577999063,0.291294464188915
UBR7,0.000941321506581665,0.00224389884215548
MAP4K5,0.0607384159494517,0.104080968184469
EHD3,0.209616945651442,0.121190137506665
PSMC4,0.00519259423717275,0.00902584723627396
MAN2B2,0.486284598513191,0.422401877384616
CLDN11,0.00918974730497154,0.0615060981549306
SLC25A39,0.123004496189606,0.163358604360353
MVP,0.000166110284056301,0.00018772069183728
NUB1,0.504107123295146,0.382122644544615
PGM3,0.321292112511739,0.445864158776491
RWDD2A,0.320032922746932,0.289155647537669
CLK1,0.00270099393282109,0.00917515768840833
POLR3B,0.336059483177695,0.400555079372192
ANGEL1,0.320130747868649,0.109431627333703
RNF14,0.0914033384319732,0.20051651966542
DNASE1L1,0.049105400329724,0.157510855545673
DDX11,0.0202597812894776,0.0256617297942923
HEBP1,0.231067364505442,0.399863998775777
MAMLD1,0.069559204949437,0.0945206939480771
CD6,0.00838526762519819,0.0223525596950543
TACC3,0.0657234166904813,0.22528276406718
UFL1,0.113393186004223,0.0521666363886596
POLA2,0.232438482442131,0.691852932160005
ZC3H3,0.0477869238742065,0.0353811568311872
CAPN1,0.000941170095303674,0.00329771087450944
MDH1,0.00634825168866302,0.0139623229032739
SLC30A9,0.430043261268733,0.188387604202887
MTMR11,0.829303323917899,0.918663874053689
COX15,0.238894122393696,0.185649644995478
CCDC88C,0.0682621059529575,0.0345871281247297
YAF2,0.715122068521828,0.552801848152275
ZMYND11,0.885447985679692,0.581527243962449
WAS,0.131567695269326,0.108413361866932
BID,0.782979457733261,0.528901606340072
MATR3,0.00241832931566438,0.00395123304733086
XYLT2,0.993595353716896,0.798199526376194
RGPD5,0.000183171457292976,0.000493489513108818
NUDCD3,0.817242687630787,0.641283310005003
GLT8D1,0.0693676218369535,0.0602261385692261
ATP2C1,0.0666585354484858,0.0982332768662131
IGF1,0.158498972874513,0.377651051981983
SLC38A5,5.48688996244399e-05,0.000154965338260224
RALBP1,0.288969656167917,0.302056964174348
RUFY3,0.0387752702971054,0.347569471828219
SLC11A1,0.232235636313546,0.19784022349004
WWTR1,0.878879830466212,0.586129497893856
AGPS,0.924231026931832,0.953363857911162
CXorf56,0.887353234743953,0.659638877742588
TTC27,0.460645817312709,0.923300913669881
ZNF582,0.719816737587749,0.979443351813069
PHLDB1,0.13521531622037,0.165477324091493
PRDM11,0.750269670978978,0.986946026542103
CD74,0.570843322478118,0.821302221261145
ZRANB1,0.350536319341013,0.354504539751319
NCDN,0.00537951430618934,0.0061336378425818
ZFP64,0.370558596183617,0.302049420975741
MNAT1,0.255301811424702,0.174343748387451
SAMD4A,0.480711101219597,0.230858527054083
RUNX3,0.573546439893295,0.832220459779404
MRE11A,0.25415774272951,0.271219462694019
PLEKHB1,0.04256118254203,0.0300485796627293
SERPINB1,8.68302484327645e-07,4.35866259922634e-06
SPAST,0.788095789798565,0.91330627609173
OSBPL5,0.0928513984990837,0.110143548604954
AQR,0.675497571613684,0.35129517747584
FHL1,0.309115482158015,0.171668126220019
RTFDC1,0.00523403311761523,0.0122498050037458
NLRP2,0.347916409474673,0.459700814426477
SLC45A4,0.777469780819436,0.537538488688493
RNF10,0.447040809572638,0.518186052827542
ZNF839,0.0476078936162855,0.217071400773408
ZDHHC6,0.0328689626678183,0.0275354416173882
GRAMD1B,0.829909532951965,0.866198063685564
RNH1,0.29697433045102,0.242692692399125
NDUFS1,0.146369345546639,0.258657552702767
RB1CC1,0.00371266863744464,0.000877154908255549
ERP44,0.659990410574742,0.44640957198239
ALAS1,0.00665479688885761,0.00652186472385977
BIRC3,0.645073801959037,0.557324164535263
AKAP11,0.579309742647789,0.7035318620519
GLRX2,0.067887672972113,0.0656331471843605
SNAPC1,0.282867513353743,0.238272251300904
DERA,0.00394464609857953,0.0279520315176687
STRAP,0.934405523617773,0.780941245677666
ABCC2,0.026702907212638,0.0115767902400013
DEF6,0.183487897723335,0.152925438111029
PLEKHO1,0.681285317572888,0.438887164993739
GCLM,0.343256699476132,0.222437592472467
UBR2,0.791012522645608,0.681562502612601
DEPDC1,0.0229674851162733,0.048468256197153
CCDC28A,0.0585816372061958,0.147424190310321
HSF2,0.312276256347015,0.0910826118776378
PHF20,0.00127792959037367,0.00176089799095018
NR1H3,0.391573604547531,0.359697882976532
TYMP,0.00067440584471698,0.000496454537624905
NCAPH2,0.00216464186371998,0.0189844411294105
TOMM34,0.937053285216519,0.67278985478177
SEC63,0.162416418313069,0.140859741388827
KPNA6,0.633266003441023,0.663438686308478
VIM,0.52575395108738,0.332237460516673
RTEL1-TNFRSF6B,0.319149315087493,0.650712161333966
FAS,0.00322507820166047,0.000727744844409428
RNASET2,0.023996102964316,0.0999034366191765
CD44,0.000181647123264885,0.00184456078266822
AGPAT4,0.977222907466954,0.73495118129195
SLAMF7,0.00511586559085927,0.00386809443104977
BTN3A1,0.0368544260341535,0.0776048705471226
MIPEP,0.822904785824846,0.466583833599361
PRKCH,0.103137245661964,0.333227854764286
IFNGR1,0.0504594108998759,0.250807627718063
B4GALT7,0.842806820812291,0.981231036105049
SH2D2A,0.0698035574231787,0.0174005370188546
VRK2,0.0359169540182373,0.0491058789083001
TNFRSF1B,0.0576265971436034,0.0225571611691542
VEZT,0.135525584529422,0.126350129204281
POU2F2,0.0798558940244171,0.0481823106421966
BRD9,0.468223763627564,0.791236185907058
SNX1,0.0018105920395912,0.0170565917249633
TBPL1,0.362112127248983,0.19304439038512
BCLAF1,0.0312277177382821,0.0317874281399995
SLC39A9,0.139274559852128,0.297049618162084
TFB1M,0.31759025393455,0.422305542538197
RABEP1,0.498558674267376,0.845662142396614
HMGB3,0.0182501917199147,0.0261729489387371
NUP160,0.539723108127544,0.688967748894662
BAK1,5.15446432455176e-05,0.000357715753588581
IKZF2,0.331949555849052,0.950257558975155
GRN,0.361613704643923,0.179819102958445
FAM13B,0.176807332233682,0.186274620513186
ARHGAP31,0.258925687317296,0.208535867971508
CENPQ,0.0136724959716883,0.093616713696648
SARS,0.23865690780203,0.107787944217958
RANBP3,0.133593759099046,0.121608798552557
ARID4A,0.984803815281649,0.552441705738009
TSSC1,0.00243959703629705,0.0191399341809829
PNPLA6,0.194324985429513,0.367513370236158
IFT88,0.0538277294691162,0.0251828835420411
ALG1,0.67116704240125,0.700816922723205
ZCCHC8,0.383837033213695,0.543923950313547
ABCF2,0.142124276106199,0.319922601991607
CHPF2,0.182594356702162,0.214078502465517
LRRC7,0.807753981133159,0.982919939317727
FUT8,0.0604136312274899,0.237723734192191
UBA6,0.0901343472938403,0.130254404459431
GAB2,0.768816770701744,0.704406922886864
ATP6V0A1,0.284479542851342,0.520933657981816
PIAS1,0.099822082256728,0.0674998633857844
SLC4A7,0.0199444134242441,0.0130060689263628
APBA2,7.68697783612974e-05,0.000246430838017171
UHRF1,0.000709667663546978,0.0057590468197647
MAP2K3,0.00290083181386974,0.003765047873896
TMSB10,0.075054146626417,0.413100370618298
ASTE1,0.159315384180263,0.114166996534649
RNF19A,0.625414967247532,0.901779597235825
PEX3,0.786929151368033,0.855061939022639
GABARAPL2,0.0835457792923132,0.0723783170413795
SH3YL1,0.450633431552235,0.0933069764850417
FAM136A,0.384379042644422,0.405255256047577
VCL,0.987628520441948,0.550511510665069
DEPDC1B,0.000710616399422435,0.000300685357565434
DAPK2,0.608282105482589,0.476853963295439
NSMAF,0.36545362857051,0.210777399967007
ADSS,0.0310120990584592,0.0196133180820194
STAP1,0.870104070037544,0.876891087754663
TIMP2,0.314533968429041,0.805724451948377
RFC1,0.0105223307203878,0.0753747946610905
TBC1D23,0.0189980229570763,0.057276907772459
CUL3,0.405579478987278,0.675064664420239
MYOM2,0.875326102657152,0.958081846452258
ZZZ3,0.925377185596417,0.539847934550571
TUBG2,0.716525314759018,0.620942176224761
RPL26L1,6.83408949456118e-06,0.000144610584569352
FLT4,0.0104354077960285,0.00393808481492363
NSUN2,0.773470986038169,0.76448986116302
FBXO42,0.0491458573608596,0.0447275614182121
MFAP3,0.177232343182639,0.230280797882465
MRI1,0.76952035933459,0.400560021492326
METTL1,0.0349986973758003,0.247384858892706
AGA,0.14237085865654,0.112347237869628
PI4K2B,0.033607563040779,0.0827843599082248
BOD1L1,0.0243915206553053,0.029062049038723
MAT2B,0.281858411667947,0.16006566618258
EDC4,0.516165995750934,0.586988262190711
TRIO,0.711169780982331,0.600831951863886
CLEC16A,0.601381033671104,0.39620370719378
CDH1,0.0884144014359284,0.0839327906775875
SKIV2L2,0.508884164930633,0.793990861527286
ZFYVE16,0.0469510472553082,0.122728939147711
FAM65A,0.243882741560767,0.105551086437925
SOX30,0.143043291241514,0.224957170654583
PNKP,0.403750073140716,0.587278271423407
PHLPP2,0.174110885315105,0.150270467024227
SPDL1,0.00157904451445193,0.00342604978119792
STAU2,0.33537626650055,0.171506942315149
PQLC2,0.966785153878955,0.914865303677004
CTNS,0.742697990862244,0.546434280440852
RTN4R,0.0401061721388173,0.0508837775644665
PHF23,0.126862246286815,0.519573996081566
INPP4A,0.377106176904563,0.545756790928254
RAB27B,0.221450819888823,0.134431085526633
PSMA4,2.28623759824127e-10,1.27500177819696e-10
LSG1,0.925981129338634,0.798590249519345
PARP3,0.227928543621292,0.174177666032643
TNC,0.0930777062698978,0.0810978999884426
THAP3,0.554211606512219,0.556515006586924
FAM65C,0.771676944174073,0.857871330114751
TDP1,0.101624434726811,0.125282634638709
AIFM2,0.0462427892469635,0.0450760877162701
SPATA7,0.388662126805496,0.523658256823264
MED17,0.934032235814708,0.956246675143413
RETSAT,0.493069369856363,0.559825311719052
CAPG,0.627945786177972,0.43464221300491
AP2S1,5.16796738350533e-06,0.000127239850492798
TG,0.556392373267395,0.532782434235241
ADAM28,0.608730018321994,0.784564112738104
BARX2,0.404680658563918,0.992624553938067
DCUN1D1,0.334991746655988,0.536013606458301
PHF15,0.917134613088619,0.710045812228936
LCP2,0.97367588470297,0.817301552719765
TRIT1,0.995202415999213,0.387362472001222
ADRB1,0.819322860245313,0.896913598296858
CUL7,0.442483425744771,0.292433283843533
CTNNA1,0.00700835479384828,0.00118940378744747
PHKA2,0.321848577639815,0.522201754860977
CNTLN,0.445126240589536,0.259441318071009
HSPA5,0.544902125823325,0.613131575417905
GEMIN8,0.343935982827706,0.283725522110473
OFD1,0.00382494401447509,0.0271258074739279
GPM6B,0.0148499373241034,0.125501723761281
WDR37,0.185700228883172,0.414439805267898
YTHDC2,0.756459250137271,0.570568425002178
CTPS2,0.345128342824421,0.678091950975759
ATP6V1H,0.00955544029387988,0.0519801239017724
POLR2B,0.44175177498444,0.330285589876008
FAM214A,0.17477349056978,0.272550079693581
ARAP2,0.571675659557438,0.829139837617204
TPR,0.0524390113463009,0.0296362110472393
CP,0.340878106607985,0.676932084169999
KIAA0556,0.380789436639778,0.55515208866216
DTNBP1,0.00807343691393964,0.0070901814145518
C12orf4,0.559557105618027,0.884319601445099
SCML1,0.00237851351839347,0.000411191437749199
WWC3,0.307341765154579,0.453053792524509
FAM184B,0.0331648487857347,0.0168177280102076
MAP4,0.0726549438772297,0.0499169772491859
GOPC,0.888218743531608,0.472796926725064
USP28,0.156168422797115,0.12107671498012
HDAC9,0.31757636399456,0.396961943928771
TSPAN17,0.000363662764315546,0.0030655700506845
NOP16,0.0569443039579025,0.155884503945581
CC2D2A,0.231642831793229,0.515371474531776
RRM2B,0.662755904669627,0.440131416457256
ZNF800,0.417028178956536,0.509527858083755
SNX29,0.376629826956327,0.3196989138948
MRPS10,0.358157756454899,0.455079574728326
RSF1,0.085635148249847,0.159126373410188
VPS13D,0.0958929921123956,0.0580514276568952
CELF2,0.0416639643115883,0.0414277478139893
FAM120A,0.0065077458630617,0.0096959842007947
R3HDM1,0.224584717380158,0.822143442175183
COL9A2,0.0912436034438935,0.0585768208646866
ERCC8,0.760618147833772,0.868742726034247
ADAMTS6,0.863080433033129,0.89569058474513
H6PD,0.997597941512545,0.949657409384809
VAMP3,0.650826795385355,0.543169748608134
PER3,0.537226063978834,0.686508021385008
UTS2,0.6519838823457,0.793120524358474
TNFRSF9,0.0990928094855842,0.0809451873816322
RCN1,0.00266835481218639,0.0281670354654802
RFC2,0.0095140907516161,0.030536697208636
ARID1B,0.110211475245471,0.14096813446004
CLPTM1L,0.322597850283725,0.5559404917178
NEDD4L,0.151078401810054,0.157172471125328
PPP1R3F,0.996441349437323,0.987525907271095
HEXB,0.709801305751562,0.558809753620786
PTCD2,0.550735738746332,0.974751756307531
JKAMP,0.530969304444461,0.573875073697407
DKK3,0.000903848215163785,0.00379746422647777
ARHGEF5,0.404381170134783,0.563282714390982
NFE2L3,0.383628320055185,0.851800692654824
MCUR1,0.381132055780017,0.563296427938293
LIMA1,0.51425142872523,0.325913407823567
LETMD1,0.30793910624796,0.315747528838277
SLC4A8,0.518422744483585,0.379946988372529
TNIP3,0.000891191884449463,0.0051547359698766
MAPK9,0.107820393391102,0.374020524871341
FAM160A2,0.946040608097674,0.588147698269772
HERPUD1,0.562022257623537,0.729016512905721
RAD51,8.47874613200427e-06,2.20878423731834e-05
POLQ,0.000974204166281572,0.000393693856377954
PIK3CB,0.208705755978535,0.0832245563364505
CYBA,0.425140932534248,0.569519950676782
THOC3,0.041930994994384,0.134942410334746
HEBP2,0.879430055237966,0.360308042410428
MPHOSPH9,0.355500935324198,0.801149642270081
PLEKHA5,0.0121116815117766,0.0739938536623009
SIKE1,0.955567737956991,0.864744310464285
RRP12,0.912159270097693,0.708712448382173
FNIP2,0.00321994245076666,0.000548828816422393
MSMO1,0.00187348142425729,0.00306917729811384
TTC17,0.0240351098197402,0.0656515802051539
FOXN3,0.211000864395375,0.176005604149454
AKR7A2,0.0453350925779158,0.0202804824998562
MRTO4,0.0212888082562324,0.0319962479144975
USE1,0.149890898794803,0.395516515072352
MCF2L2,0.776613160625202,0.602844173469954
NRIP2,0.930911402052389,0.692903457170414
AP5M1,0.892913398007149,0.784010625899683
ANAPC4,0.523474612605974,0.515172895278061
TRAPPC3,0.150324010944218,0.0910681843914096
THRAP3,0.727807939677047,0.418406675194812
PHPT1,0.00353433385280373,0.000260020302126724
LY75,0.71142188234875,0.582411346758929
ARID4B,0.503205007615452,0.73619150073253
OPN3,0.776266402123502,0.844409543517868
SDCCAG8,0.273776379018913,0.161099439401683
HHAT,0.183614025063894,0.131216745053409
KIF1B,0.496420805978478,0.286740713292323
TBC1D22A,0.539379227721399,0.69927318152768
SYNE2,0.344223679992066,0.454153070219107
PLEKHH1,0.78777997900883,0.727902765163869
ATP9A,0.696175958567903,0.736355735761528
FAM168A,0.033912671450705,0.233915243054433
RELT,0.870382043681383,0.753109743296502
GALC,0.282552861381858,0.386394063566621
NOP58,0.268219135199957,0.414272946174234
SZRD1,0.0745247595667424,0.111155345124877
CUL1,0.782638983622782,0.951068947339268
FAM114A2,0.263534076228422,0.430518607401241
CYFIP2,0.133897764354914,0.103978998776399
TAB2,0.307587121407798,0.351932696526984
GINM1,0.446041540882189,0.21884334224122
EIF2AK2,0.000160731975158516,0.000479233926597004
USP36,0.0373621636664519,0.0518218632353228
KMT2C,0.022507541404256,0.11038437399845
MCOLN3,0.803357590871316,0.877990919686673
PUM2,0.266551010553937,0.167700270694491
MRPL43,0.121909741669328,0.0861301007581982
ITIH4,0.513716755533883,0.565925658075416
C4orf27,0.024387117540595,0.0478357941594937
ZFR,0.826153613869721,0.870296676501976
ZNF280C,0.774558256995394,0.513280240376804
TRAF1,0.816929590176022,0.899999989848532
RC3H2,0.865837928774732,0.612918643899771
IL17RB,0.862789587136712,0.582645509411244
TRAF3IP2,0.243379630015147,0.120882486962742
SOAT1,0.660141931442487,0.933325372410724
GDI2,0.0107312192746456,0.008337152943133
PRDM1,0.284053387865888,0.155305230835662
ATG5,0.854209164003724,0.639715020693943
TMCC3,0.0746808893479108,0.188261702923116
PITHD1,0.848022264502626,0.766429074603601
MTA3,0.435313879013327,0.267248937958244
USP13,0.716807945704889,0.839945172207684
ATP11B,0.179860204127272,0.120193590453072
CDK14,0.09665774858026,0.141591636268754
SEC61A1,0.861077664709186,0.800705559420159
PPP1R12A,0.493862940634411,0.634049635425323
CROCC,0.396876648860557,0.307947191440286
POLR3E,0.110281412879278,0.228054243352256
ATP2B4,0.840072241391844,0.49276399830953
ZC3H11A,0.786025920603793,0.759970211941469
RIOK2,0.421597130550894,0.330193655616095
YIPF1,0.450584565760507,0.554299473999166
NDC1,0.0499875675017174,0.0508727344886937
FLYWCH1,0.467898589302862,0.516578835495672
UNKL,0.0399942961827604,0.0804221794138454
TBXAS1,0.697813471600192,0.858284911419192
PARP12,0.456272804058245,0.559503279431652
ALDH18A1,0.140945379994935,0.260513285818954
TARBP1,0.742248182422844,0.677627089275914
PET112,0.558066457173962,0.686436781705816
MXD1,0.911406902961005,0.745618435912522
CDK17,0.193033414345294,0.110261823842344
DNAJC25,0.702310747858307,0.460264508632788
SLC2A3,0.235039093621202,0.348839232282887
PSD,0.452758253525502,0.772823747407295
CTDP1,0.297308793581791,0.205275795853667
YBX3,0.860255352098169,0.860188681344516
STYK1,0.52091250183278,0.311250325343511
WNK1,0.57881391531423,0.91144849527439
CCAR1,0.108749069614331,0.1933163765984
OGFR,0.641901216588027,0.834975501387942
GNA15,0.0167936224405037,0.0153472198065287
PIGV,0.573457907552442,0.22456013497682
SNRNP40,0.00168559998522274,0.00350717968624006
QSER1,0.775716192885124,0.950611301909119
MPC1,0.0881618445832508,0.0449438798835145
ACAA1,0.124957025799821,0.0588305612946575
BCAT1,0.00328196362679159,0.00334475422166601
HDAC7,0.416339171557427,0.792416256138489
LZTS1,0.595505553735484,0.571654214392063
SPAG4,0.704670663897539,0.472692661687633
NCKAP1,0.170804672380524,0.123986933042637
MRPS35,0.0751129022582626,0.11254749165439
SFSWAP,0.0975942298321298,0.0369206191731358
TNK2,0.920752938510789,0.92381075789623
MON2,0.00899358635076762,0.00263122081581371
GPBP1,0.1164092452945,0.368861163049302
CS,0.285692965354008,0.454171170314884
MRPS24,0.000445513482301148,0.000383713039320146
ELMO2,0.109327014947444,0.230958965669167
WAPAL,0.6770381285869,0.752265746784037
VMP1,0.131859877134656,0.102952024079711
APPBP2,0.398079853604536,0.226107424597061
POLD1,0.00690310656368779,0.0093997636914585
SEZ6,1.07179171374709e-05,5.35983141200326e-05
EIF4B,0.0015701110008404,0.0201950810849089
SLC6A16,0.44086619494723,0.497225167929658
GLTSCR1,0.627570030152643,0.541748149245515
SPHK2,0.82509737302936,0.995564776688214
RPL18,0.0614408907888836,0.115643235030145
CA11,0.642069660987215,0.833322300749492
ISOC2,0.278235414925212,0.237144275853143
U2AF2,0.066201735135082,0.0946658202908357
EPN1,0.959619307600047,0.728953067627168
MED29,0.124074000688333,0.326495932501219
ZNF275,0.114302976108434,0.0421991524002199
MTMR1,0.983809416234191,0.876666784629783
GPC1,0.93729195485821,0.965193680869242
ADCK1,0.673371801191276,0.287662368299025
HAGH,0.307704684676075,0.244028177146877
RNF4,0.00632908449231668,0.000815027424145044
CASP8,0.0116796876113278,0.0722437563710751
ASUN,0.102983530427803,0.0795584114757377
TM7SF3,0.00115848054728092,0.00311540849674596
SPA17,0.730082267482371,0.52083092993005
TSPAN32,0.183657860992482,0.20751901230283
ST3GAL6,0.469113891379561,0.496643405100314
ATP2C2,0.0524829244871574,0.191645015229989
NGFR,0.0759420023607225,0.12485922267892
TAF2,0.338617327659498,0.786797085549743
HIPK2,0.246129751161835,0.21111735165455
TNPO3,0.114210902976122,0.27739388631687
MEF2BNB-MEF2B,0.352808188992169,0.573798085158972
RFXANK,0.00420869658158732,0.00382706378868358
TMEM161A,0.254206959029273,0.224611829209787
LPAR2,0.35566856098038,0.412176527109843
CTSA,0.0749369629291244,0.287422617188001
SUGP2,0.605102016258245,0.569016907058186
SLC12A2,0.262488284304228,0.221165472286713
SNX24,0.767284263784266,0.653365877236146
CNN2,0.886482186185368,0.824637688247764
ABCA7,0.0102534367300697,0.0309023600748677
DDX20,0.607784187473032,0.599882916047498
BTBD1,0.0487794023839145,0.0455263134957621
FAR2,0.565755666889021,0.864354967458783
BCAS1,0.112071392025752,0.0523451731597909
CHI3L2,0.546502254160981,0.79992861647733
SBNO2,0.264785427733248,0.680617524547479
PMS1,0.315133615482415,0.475350576571308
HMG20B,0.0835950989147728,0.0992312386514616
TAF11,0.510970601397988,0.45301431508226
ANKS1A,0.00250166133673152,0.00190725958398117
AP3D1,0.398549783575483,0.5253976804002
ZNF76,0.10705563309295,0.145993950252265
NTHL1,0.711537483926289,0.835040541411461
UHRF1BP1,0.431838805084312,0.52677122782651
GNAI3,0.00800679673822686,0.0162014332283554
IPO5,0.0747135154204532,0.075729087539891
OAT,0.264278292699481,0.301647866719369
WDR3,0.502984651152058,0.570569475892948
PKN2,0.294099601048435,0.154027309182671
WDR18,0.0196974446512563,0.0307371039935103
TRAM2,0.806407345525536,0.829588445422794
MCM10,0.000442726828613273,0.00109025175357282
DGKA,0.000458535534236464,0.000206675364767737
ERBB3,0.804672902959157,0.746814309702395
ANKRD44,0.0010592234758149,0.000824009920958211
KARS,0.00297299372839707,0.0211897000847489
ADAT1,0.812333583979833,0.699871437839682
PDIA5,0.92281064080267,0.549959033434249
TBC1D22B,0.0379284544579307,0.0684542374761006
NDUFB4,0.0257260700157413,0.00512586273425162
SPEN,0.593612700091168,0.361215121940657
MYLK,0.674238658940639,0.657828330535373
ZC3H15,0.0903221599319263,0.0813928025267196
MAP2K4,0.117202010877685,0.368219772173057
TMEM206,0.756823834616241,0.579282748392451
SLK,0.815983027924213,0.59485194109862
CYB5R4,0.00011194303665339,9.22607655179397e-05
GSTO2,0.247200215092652,0.205996987615268
SEC61A2,0.179502283102654,0.0998445842033449
PRKCQ,0.937696543666252,0.480610032040204
TLE2,0.852401678114363,0.513074145349061
ASB1,0.00336814137952209,0.027798114546467
FAM107B,0.336584692943955,0.231870615934154
TBC1D1,0.576517708228156,0.342029238525988
CDK13,0.0263882638204663,0.0152483511183669
MTHFD2,0.0431564022576886,0.0495824459526528
SLC9A7,0.246756666600588,0.206311550412199
FOXJ2,0.12026608353198,0.0414041471171715
YBX1,0.146655440834717,0.138534566831373
PDE4A,0.555665399079575,0.386463438605189
PPP2R5A,0.214572595439149,0.189842884653578
ELAVL1,0.113697060522009,0.110023605579035
DIP2B,0.454598758284537,0.27439443427074
SMARCD1,0.972958010720584,0.915801240052999
KDM4A,0.0174838946623829,0.057083483099441
NFYC,0.00630542580009,0.018038906118514
ASPM,2.14156929388298e-05,3.97155287364114e-05
CD84,0.787473951652152,0.93316177024934
ELOVL1,0.000103679393516344,0.000214359367859158
ZNRD1,0.569028242051484,0.99163664551456
ZBTB11,0.418278870873424,0.956975731950888
ATXN3,0.169175743062576,0.0839058861987792
GOLGA5,0.0247482056006641,0.0223112204936966
LRRC40,0.70653245691923,0.856792402641766
ISOC1,0.0179453992026575,0.0151165641613475
TRMT11,0.556005459007441,0.354652501934627
THUMPD1,0.0351790289223328,0.102244142754036
MSANTD3,0.55874383277561,0.324510963230008
ATG2B,0.743856187005683,0.988566852135656
ARFGEF1,0.0584833025495754,0.0166363055465806
ZFAT,0.0142563396568702,0.0132919780797894
MTFR1,0.0194573515310947,0.0227516856381342
STAG3,0.847793279824975,0.726396577210374
FECH,0.338595675763447,0.310155514345059
MYO9A,0.0290650085337633,0.0256783143122706
DDX3Y,0.260320975203832,0.248904262973859
PFKP,0.000262462312832207,0.00102554068205416
IDI1,0.71594670286126,0.612572471606443
SP100,0.852404463367567,0.95213972677283
KLF6,0.21195174854229,0.472223572032771
PPAP2A,0.773720603969462,0.630338626700337
NEO1,0.262727663909881,0.422394683943742
TRAM1,0.450841474025931,0.61385970874418
TNFRSF1A,0.662176855821935,0.517494920014221
CACNB1,0.237448580727754,0.210161437646295
EVI5,0.0403805323931226,0.0238142311841476
STOML1,0.804766294041901,0.714612517417247
PKM,0.000225366519866556,0.000580671428926455
DHX29,0.846651662364783,0.456022616316526
DNTTIP2,0.555165728421342,0.469200012239967
METTL22,0.437101131774516,0.356266229376975
TP53BP1,0.873076517756323,0.924993838547905
TRO,0.629596149171029,0.625410200204217
RRP15,0.777613254264053,0.633424379206084
RHOA,0.0475775957827745,0.00540711858610069
DHX8,0.794948754292746,0.566384624756296
PMS2P4,0.993340426000739,0.885780917986127
PRKCZ,0.762578217867159,0.493945444460534
ZFY,0.879143787463308,0.739774081512126
IARS2,0.0705782569947208,0.259999837670842
NAV3,0.917783436620715,0.998186858958078
IDH3G,0.00915544141222533,0.0075213089610648
ROGDI,0.90685044342651,0.996556745084598
PDZD4,0.698514418423109,0.704991840297427
ROCK1,0.841001981037232,0.65507994231733
CBFB,0.0984658828758697,0.104213146960297
PDK3,0.76354973352425,0.812610402573875
HYAL2,0.225139799409506,0.429015951252711
HDAC4,0.49186039260441,0.35038900635583
RASSF1,0.789559192989301,0.373030514479764
IFI35,0.0059872402732875,0.0130006646278069
HEATR6,0.497404644146018,0.331289056938211
COASY,0.0107229363284588,0.0270922998287499
MEF2A,0.77526820983311,0.959147961783857
OTUD5,0.592968346508505,0.740028568926713
TFE3,0.868326477654426,0.57018277355922
TBC1D25,0.483711564963884,0.541537693723968
ACSL4,0.281666022041858,0.303420349360311
INPP5A,0.978205374747357,0.842553524071831
GPKOW,0.00520742820567742,0.0137141106392247
GRIPAP1,0.554547129488846,0.493785437800692
FTSJ1,0.0306621775613777,0.116168494547525
PRR11,0.000152919486023911,0.000660210521851499
ATP11A,0.736186299064398,0.790910315735619
POLR1A,0.407872080073092,0.407301523304874
LAPTM4A,0.944354531344391,0.913527694293559
TTC7A,0.330021967472608,0.603337095496572
IP6K2,0.00594381672877836,0.0027421254285195
SRBD1,0.303779222475564,0.218337859102376
