,Spectra_0,Spectra_1,Spectra_2,Spectra_3,Spectra_4,Spectra_5,Spectra_6,Spectra_7,Spectra_8,Spectra_9,Spectra_10,Spectra_11,Spectra_12,Spectra_13,Spectra_14,Spectra_15,Spectra_16,Spectra_17,Spectra_18,Spectra_19,Spectra_20,Spectra_21,Spectra_22,Spectra_23,Spectra_24,Spectra_25,Spectra_26,Spectra_27,Spectra_28,Spectra_29,Spectra_30,Spectra_31,Spectra_32,Spectra_33,Spectra_34,Spectra_35,Spectra_36,Spectra_37,Spectra_38,Spectra_39
PRAG1,1.4019676867426697e-14,4.336083409790451e-09,0.0034565794336568353,1.4493199255738968e-06,0.001004010844189746,1.0153398693827793e-15,1.4095141191211487e-12,2.256191933082688e-06,3.70446815387074e-13,5.461222690177778e-15,8.959233419892916e-12,3.931696164835688e-15,1.765703184481391e-15,3.4656883019660256e-15,0.015331494962959892,6.410158337433096e-08,1.188470402000731e-08,1.946735389366074e-15,4.226404901493966e-15,2.7723751118317934e-10,9.199601799665528e-14,2.0472087182319663e-07,8.762554365218234e-16,0.0009962381607676511,2.8046697545893134e-15,1.4090666376713162e-15,2.8720466122806803e-09,4.16865883770609e-12,4.126273825682059e-12,6.160340216183217e-15,4.1627003336406475e-11,2.7890930052267265e-14,1.2458141144144497e-14,1.1738905606493965e-11,1.6699229928039959e-13,4.47137956932641e-15,1.7726394566483791e-06,6.065834650185891e-12,0.008836355899178945,2.6365829440662e-09
PREP,1.1729094697463433e-13,0.0010498136028318328,0.006210814531493686,1.446461152442034e-06,0.0009326680254387534,5.2234485585501174e-15,0.0003433758604012077,2.2305142906248156e-06,1.353524164350558e-14,6.736541565496416e-15,1.8493523814925008e-11,3.1141713013425482e-15,2.985550052346824e-15,3.181594888993769e-15,1.066046747288116e-05,0.0020087595541496183,1.5123065419268368e-09,1.0955884338510704e-14,2.432467289983204e-15,2.0489148122806248e-10,0.02716331002380717,1.4335894939751423e-05,6.28016657722285e-12,0.04457355520432738,0.008459013942922408,9.220826078710108e-07,5.304982077192466e-05,1.0149028462062312e-09,1.6875895702050284e-05,8.430306153350412e-06,0.003282489171955045,0.0012123853497530428,4.411368418172016e-11,1.9628167799410987e-10,6.5437529345766444e-06,0.00041439402266228763,0.002898423870790076,1.940844768494021e-10,0.06413698747287189,4.876487877916283e-08
PREPL,1.745907319589534e-14,0.0043104195472265855,1.288112874973111e-14,1.0897879405644865e-06,0.0009592381122434813,1.6559510733368747e-15,1.3538009346592555e-14,5.303688720355854e-06,4.716501934075093e-15,4.4816208764697996e-15,6.171318929898448e-14,3.163374622982303e-05,1.320007679973182e-15,9.650114640612634e-15,0.003178873834598885,7.854057796072517e-06,6.644743582307181e-14,1.7905792852346945e-14,0.00012361334910535203,1.0213994457420345e-11,1.3448133369123032e-12,2.0673797170538395e-05,1.4713774075106548e-14,7.89242118831704e-06,1.888467553943803e-11,1.092425903228012e-14,2.954245161203263e-07,3.7092715831255957e-07,0.04233821964881128,0.0265458226188649,2.9930538670554095e-07,9.483649682855124e-05,7.024300614003017e-13,5.064638445112519e-05,0.007663336322200937,1.4439290702890918e-08,4.7437266145480856e-06,1.2961539538312959e-10,0.027152670465701908,0.032976717988867435
PRH1,1.2218865955987224e-11,9.922237982578662e-09,0.0003361202047225234,0.0016545916828104986,0.0013465338750476524,1.2031523364625792e-14,9.968264860376548e-11,0.0004400576492049474,1.8798584338656036e-13,1.2525328324199306e-13,1.8586044518850698e-11,7.320173194199668e-14,7.71687718429253e-15,3.086891489270229e-07,0.04991735693761105,0.0006761087024636669,2.713088504612585e-07,4.422945647995695e-14,0.0002971335470661332,1.5542941109851547e-11,2.903077737677074e-13,5.178955474962321e-06,1.6517396179673507e-14,0.010457628941672188,2.1595332487795928e-13,1.176130027473761e-14,5.126962445186564e-09,2.8986543366083908e-11,3.615079309063278e-11,0.0003163244364914749,2.6068758272513756e-10,1.237199400058224e-12,1.0771934801264212e-13,6.641592902597504e-09,5.999425871578476e-12,1.57511031686681e-14,0.00019903747800351245,1.0768295279790285e-10,0.0017317390028368774,3.1717102961259205e-06
PRIM2,0.0031553845137860794,1.4805611440691646e-07,0.0011324230858478063,1.0173162163650442e-06,0.0004056896382780862,2.0687204175988667e-14,0.001535979485278096,0.00019581048412743889,3.794449277968007e-11,1.4983890664526853e-13,8.03815257498921e-11,2.9261205856560832e-05,4.3442066539788395e-14,1.3343836794810787e-13,0.0001534988757651687,0.0003664670492848092,0.002232140417175662,0.01153784511187421,9.335926516509565e-05,1.946514668040283e-06,3.962379256055228e-09,0.001681827069998708,2.3122205511854417e-13,4.84716665141871e-05,0.00618760649322922,9.030069205833247e-05,2.502004149233864e-10,1.155353743351367e-09,0.012499976760745258,2.036924920555566e-11,7.225558968551866e-07,0.006945731696063364,1.218280201716009e-12,6.126823331496941e-12,0.008324090356134533,1.0791022384148295e-11,0.004125001253148778,0.01115049187428221,0.019945805940398766,0.0062306276619841835
PRKAA1,0.0029001264755891356,0.0028192536248272224,8.974733837018294e-12,6.887246702685142e-08,0.002285741670933126,2.914001892415678e-07,0.0005892087749991758,1.1198321376236332e-09,1.5529028401001433e-11,3.183145308475519e-13,0.014307659941941584,2.088524520816468e-14,0.0017406592267412936,4.099330856033333e-14,1.3048807530703835e-06,0.0021578153086503466,3.6468230570866494e-05,3.8315442433835423e-13,3.838120632879826e-05,0.0016664939512773332,0.015331319040581968,0.0033435796676990724,1.3279881928863726e-12,6.460862264936894e-06,0.0013997750980268553,2.4610532514751487e-12,1.1625433191505912e-05,0.0035293589884752533,2.0784604938904037e-11,0.0018409666464980305,0.009824795283181113,0.0027970664414603795,9.458104410861296e-05,7.97888563484365e-10,9.968691859185702e-08,7.491836226435337e-07,0.006315441065045313,1.0379245643020393e-10,1.3122326378553172e-05,0.018471910805864775
PRKAB2,1.545443328703206e-15,0.00045240920845425844,8.445499145314292e-14,8.307793847298921e-14,0.000948835444068217,2.7150602090642626e-15,1.336312776742421e-14,4.2144482572260334e-08,9.757856919250816e-15,1.9953990374894366e-15,0.0011755166426621853,7.01135216275424e-05,5.535170299097789e-05,3.750316487390671e-16,1.483222511110329e-11,1.6404414473163456e-05,1.3996666669586141e-14,4.939646550098876e-16,2.114910334453055e-15,5.675437214509289e-07,0.0162381986342294,0.001070990601985051,2.0496052904815837e-14,0.0002396225294997054,5.657870826262111e-13,8.215082000630086e-07,3.3525986490699628e-06,0.004723877470392825,0.011483823847318284,1.2182595400204856e-11,0.003559221585763967,5.798474627284098e-13,1.2516797313847362e-07,9.485042875747081e-12,1.8419811882647651e-09,9.860069215246424e-06,0.0024469312575862725,3.3157666637417772e-12,0.0002454999837673143,0.010635768243355149
PRKACB,4.911849852078532e-13,1.2274718573691663e-13,3.603806587250467e-13,0.0001841499097887036,0.0007721397502409875,1.0522278675551841e-13,2.0979682572885682e-13,2.2335718351782932e-11,2.0029837381570333e-13,8.588643591555688e-13,0.004480620849189009,2.978099928388448e-11,9.733373049552226e-14,2.3773574387811606e-07,0.005530005862761527,0.00799955353348077,0.0062889300264453414,7.558162092321864e-12,0.0004514360933411753,0.016590911968507528,0.0002021991813274961,2.4472480578295846e-09,1.5133895752679265e-08,0.0001853655203949598,0.006862843357725793,0.0009241718063002118,0.043654622181357114,1.4451912904660588e-10,0.00046811508583902286,0.008985396468280202,0.009669958070804787,0.011318110604141972,5.849712806708049e-09,4.25671116142365e-05,7.32242837065647e-05,2.5902764076985304e-06,0.02098952885233417,2.0933189948766134e-10,0.03275850256350184,0.0003495451606194438
PRKAG1,0.0019618002028144723,2.9057503009396493e-12,0.006811949791396153,0.01869043628402514,0.0003956817902294108,9.58993818918847e-09,2.593823774349461e-06,1.5432091829109476e-05,1.3429015921821242e-08,0.003594698209256178,0.0210051863577951,9.855133656563197e-05,1.5781654815913793e-05,4.1797323241810105e-09,7.742101545199872e-10,0.003040617536352914,3.197398671352648e-12,1.6619609847304823e-13,0.00012380928028886791,1.7197002747839211e-06,0.03233627822407561,0.001679870969701356,2.6634386904446317e-09,7.79902003752826e-05,0.003401568680675685,7.49361635106396e-07,1.1795538637664629e-09,0.0009793845280792626,1.1305417527970857e-05,8.610944263202493e-13,0.005040652892020618,0.004963512537532249,5.008239017616369e-06,2.429645329593999e-06,1.0367064819590748e-05,0.00013006338113868515,0.007041312745885189,2.629835391801668e-06,0.034981191792163246,1.4833070628177273e-06
PRKAG2,0.0003941194215963145,0.0009497593336295311,0.0011381483258834817,0.002283561829183871,0.0013998180983130146,1.1629087226252317e-12,3.6316841600229616e-10,2.5604258092397362e-05,6.472667317422268e-11,0.0007358213185081188,0.008648445161556407,3.167389245598644e-09,9.912847536228507e-08,0.00034731395804024395,0.0003900165741348779,3.900504331601969e-05,5.692632199723682e-10,0.013838693868625095,0.00010956984495273306,2.8787460665919237e-06,0.042577120656449155,0.0018933496561173624,6.543389728510019e-14,0.00193687450240784,1.2102680358585816e-12,3.7584234664359354e-12,1.7183632984639842e-07,8.543245661464042e-06,0.017382815632115044,0.005252182385230399,0.003549529480482,9.28210590459481e-13,5.1005938380301375e-12,6.533378688952815e-10,1.178348312718627e-10,1.8664181676268253e-10,0.005895849060152425,3.7226799452943554e-09,0.031890383843145485,0.010109176310278323
PRKCA,1.0371383531732825e-12,3.34438328290468e-11,4.1352045042307143e-13,0.006727142084350375,0.00073970444694916,8.977964024473971e-09,6.772440926831008e-12,0.00022425066189914812,4.251830998811614e-13,1.1446591577608168e-10,6.67594268721898e-06,1.5405832690688772e-14,0.0006927223986841465,3.884378562440328e-12,2.0428713713604375e-08,1.9990994723414662e-11,5.690514980268141e-12,7.92440081480492e-06,9.858269881052589e-14,0.007576278298211526,2.23395238546039e-14,8.656324241234145e-05,5.769066102958032e-07,5.633195707792691e-07,0.00022289777285005544,4.796488441346743e-10,0.00097777666724452,9.881825950891437e-05,8.80881598666884e-14,1.4272282398472883e-14,3.627976977878602e-07,1.964165170304341e-06,3.586669014103559e-08,0.0007608883410921788,0.0001504132054694721,6.463012133055946e-05,9.563301698739848e-07,4.889424424630903e-07,2.3380984466726917e-06,1.6800144648019753e-13
PRKCD,7.698786910763358e-14,2.4821919525467193e-12,3.335833468747788e-07,4.2099146350181205e-10,9.366673017457837e-07,5.5344780237747537e-08,4.954227811171842e-08,2.510910354143972e-08,0.004802781236460734,1.1504244299854002e-13,3.6141149368546374e-06,9.856551969615065e-15,0.00047600838129679176,2.230525498286378e-08,7.991445153272496e-10,0.0005079488486849152,0.0068095544593973,0.005739805654904204,2.8311041109285654e-05,4.558650541124584e-06,2.4114183242653005e-05,0.0037004222498236744,9.289828151121408e-05,9.212998008892337e-06,0.0015578134097755365,6.217750704671609e-08,0.011324501461373924,9.602155861547363e-07,1.7607753808382772e-12,0.0021044696053874007,0.008080607237585866,2.8379801635702203e-05,3.2177716623939866e-06,1.7458129976845125e-05,0.006465274666868321,4.7233539217367746e-08,0.008015192297294376,0.02028351520095348,0.000654790439161021,0.00931285485407236
PRKCH,1.9866788860850022e-13,7.900135956475862e-08,0.00025615503793650386,0.0047390335780262485,0.002533867955469078,8.932794451265235e-14,4.400820678915883e-12,5.871729974827543e-13,1.0544483157760361e-11,1.816328361984971e-13,1.8282241326202703e-07,4.0419377227962145e-14,9.187409732201436e-14,9.890173132090083e-14,0.0028407841253338725,0.009402375422853586,6.92856960360662e-08,0.025463666515566603,1.8543039781149415e-14,0.0025172731419397156,7.086720524754146e-08,6.510371360223385e-11,0.0008926422639331613,0.19425942538975835,9.914746473974603e-09,3.543456165084498e-08,0.03248085330593176,9.326227916933924e-11,0.00479005356615143,0.011206995282407359,4.1919669034865014e-05,1.598586111533373e-11,0.005840976698939581,0.02813783117323095,0.0002007322703284745,9.127203533899362e-11,0.012327386650445802,8.668403285584363e-11,0.06403496993101586,0.10085188053216683
PRKCQ,1.509403525054044e-10,0.014593484137452945,0.007769485726296235,0.00029114476555297693,0.0017755000243613113,1.097408773026921e-12,9.73621815770349e-09,4.8466910330020276e-11,1.9731470903396153e-11,5.5045177436510115e-12,0.009925608607973204,3.9027201222867084e-13,2.0278708176320834e-12,1.9923565018020217e-13,0.121520030766639,0.0030912338141613964,0.022639548735569826,4.32011123682705e-11,5.070281620605463e-13,0.0002672020798477454,1.2079122469941046e-11,5.450088417354253e-05,1.399828863432009e-12,0.04296856554062147,5.064070796295601e-07,1.756300637112507e-09,0.0416051958170424,1.0697310499757084e-10,1.3272400709197545e-10,1.6154452508205714e-09,0.001335026367394192,1.2861785102045189e-11,8.188099661739827e-13,0.00010534487134621709,1.566391514975588e-12,2.4467389536785525e-13,0.0030532518425433483,7.310983931538723e-09,0.008499485618182387,0.035299358550809325
PRKCSH,6.402248798158793e-14,3.2114977784498498e-12,4.93828356599394e-09,4.5193105648936044e-07,1.1186812043347925e-13,0.004250012954215349,1.5919672820430808e-12,2.8416934724696947e-12,4.251996274538262e-12,1.6761483427761005e-10,0.3381675123276468,4.1013754817779387e-16,4.805536612081618e-14,2.561226589991024e-15,1.8135556351175339e-06,1.3015298181914749e-06,4.5430209908189545e-13,2.810727488048082e-14,1.0125384575664354e-14,2.0355779234392253e-05,0.0002520587319955126,7.469862260833453e-08,1.0212121384156568e-08,2.152041608316027e-07,0.00012522743145068583,8.824114002163766e-08,2.4121591157174544e-05,2.7277018669508705e-05,2.2167006616127334e-09,0.00024540658492444567,9.207205999553555e-05,1.6399194858673828e-13,5.788312135900388e-05,1.4661945862391607e-08,8.990670794997513e-05,1.2811850672790927e-08,2.3469917626632952e-11,7.605569338567729e-12,0.000456787773274555,1.1945230426651697e-13
PRKD3,5.418662227558797e-11,0.0013784955462781032,0.001883003347111175,0.0001986575896582975,0.0014637305493956786,6.519108334312648e-15,7.536122037684929e-11,5.9159096176097347e-05,4.164589175641306e-11,8.782904388308194e-14,1.0508514161535585e-09,6.89472345011854e-15,4.666362736648909e-14,3.438949217105539e-14,0.0012938693321702301,0.002077234291761823,8.593956390924884e-07,0.01736547187640124,0.00021925127909252573,3.553759367730595e-08,6.319127293623449e-11,1.9187580219184142e-05,2.4919172124901978e-15,0.0010640592273399587,5.192370046698047e-05,2.8344177679554134e-15,9.074871786421212e-07,9.492287406085004e-11,6.060281983671654e-12,3.7364192411092535e-05,1.7960166896172869e-10,1.903683447244716e-11,7.932869142254135e-13,2.097018709281371e-10,4.380176484255232e-08,4.4223757820578925e-14,0.002071409350960511,1.390873844961535e-08,0.000614661458603122,0.02094301135180973
PRKRIP1,1.1257183044409546e-10,0.013298480678974739,0.004313223993369269,0.006779010854512602,0.0006269921616044792,2.382278506053383e-13,1.8130223737810607e-10,0.00015618832456751233,1.0130213168825829e-10,1.9035394259673748e-13,3.325407509883937e-08,4.971152168536064e-12,3.5265527802350385e-13,1.8474713528945917e-12,0.12421397963401702,0.0008630043582667148,0.023124165527625737,1.018532849125353e-11,0.0001491824015806096,1.5621042884783884e-05,2.3942327501843036e-07,5.238649664890768e-07,1.9772672130222525e-07,0.0017688920199053718,0.004109409730185302,3.6992425982891727e-09,2.999618747014289e-06,9.005139606691813e-13,0.04015526971650584,4.844005211176639e-06,6.7109988866382334e-12,0.0006333254413822042,4.2091364726532783e-13,1.6936545194897838e-11,0.0019177061525406979,1.372165588236822e-14,1.0176636060401805e-05,0.013200787890020422,0.0318923802562347,4.501455161303198e-05
PRKX,3.4657456013413147e-12,3.2380472363389036e-13,1.1778996274366718e-12,0.001788844435883979,0.0014642218306863194,9.701929537903486e-14,1.2953649352372657e-06,1.7782607278004322e-09,1.4519720693367718e-13,1.7174660093670804e-12,0.017792629954280735,6.255150590177953e-15,4.27643796314191e-14,9.741454691182799e-08,0.07147006018758274,0.0008691308529727993,0.003767258051260301,2.3101765422275977e-13,5.3097534362782203e-14,1.2999394292793066e-05,0.016405238293287053,0.0034917247187189093,7.242800033601812e-11,0.039737290118394636,3.30760517347915e-12,4.036397510351569e-10,0.035517495261604554,1.018849102131259e-11,0.03443196110118662,4.585729111521217e-05,0.007776845621759519,5.861970081374355e-11,0.001593538865200282,6.748586070660939e-09,2.794733876210382e-10,2.9590510640348363e-12,1.0032079714725809e-06,0.05679627195176042,0.03671767032827484,0.033878639504296426
PRMT7,3.924756785095836e-14,4.1103969358701323e-10,0.009309484961241489,5.647004205263252e-07,0.0013509234120087125,1.4306570460266187e-14,9.626231796153508e-08,0.0006675684940579289,5.1554216113812906e-06,1.3828372045140248e-14,1.0508787903949864e-05,1.431017474326848e-14,1.1248864054892427e-14,2.876357778658791e-14,0.014693946396659989,2.439747808618311e-07,0.0033670578188131693,6.701990190119207e-12,6.39777656963533e-13,0.0015475597214637503,2.9724387019788057e-06,6.885620951008598e-05,0.00019231054268645316,0.015153988438523273,0.0012102390453327002,0.0001236176771051752,9.571491372291234e-07,1.5374051207236154e-10,1.8703067821132967e-05,0.0015769056702248925,0.0003674666398587909,5.032288927295266e-05,4.402073413295199e-08,5.437986646597424e-10,0.0020755064950960097,9.947913564586366e-05,9.001630929212962e-08,0.01121120420753073,8.003067946519482e-05,0.023431672909901696
PRMT9,3.7555911079017986e-14,2.535017123078204e-10,0.0018922407385471595,0.008961276123329979,0.000919038498310064,3.202195579251708e-15,6.61420404895254e-13,1.6994389776171063e-06,4.46953829217657e-15,1.1519721792719283e-14,6.285989700018619e-14,9.676319793241983e-14,1.2477069802304646e-14,1.2050893488459181e-14,0.0005760895324952154,0.0007079611935080175,0.0004125474623108083,3.826759358266727e-13,0.0002441762850172305,2.3353940349549447e-10,0.0019711192562097066,2.824378265160103e-06,1.2256841870381336e-14,0.00804096621774618,1.7255444315763861e-13,1.0712264775683369e-14,2.5708459836764197e-07,9.65626903934803e-10,1.4302771696246567e-11,0.0004237180076322226,9.057583369203151e-13,1.3278863357487884e-14,1.3275715826291824e-15,0.01094469163095506,2.759767054453186e-14,4.642170071810404e-16,5.265963679926699e-07,8.175279593987729e-09,6.79949918619045e-05,7.453382606031286e-12
